total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,MostCommonNoteQuarterLength,MostCommonNoteQuarterLengthPrevalence,MostCommonSetClassSimultaneityPrevalence,TriadSimultaneityPrevalence,UniquePitchClassSetSimultaneities,UniqueSetClassSimultaneities,AverageNoteDurationFeature,AverageTimeBetweenAttacksFeature,AverageTimeBetweenAttacksForEachVoiceFeature,DirectionOfMotionFeature,ImportanceOfHighRegisterFeature,NoteDensityFeature,PitchVarietyFeature,RelativeStrengthOfTopPitchClassesFeature,RelativeStrengthOfTopPitchesFeature,Grade
77,18,59,59,0,59,2,0,0,0,0,0,0,11.322033898305085,5.055555555555555,2.288135593220339,0,0,0,0,0,0,3.0,0,3.0,3.0,0,3.0,5.214285714285714,0,5.214285714285714,0,0,0,0,0,0,3,0,3,3,0,3,11,0,11,0,0,0,0,3.1944444444444446,0,4.314814814814814,0,0,0,0,0,0,0,0,0,5.388888888888889,0,11.277777777777779,0,0,0,0,0,57,12,2,57,3,0,51,0,0,48,0,0,11.649122807017545,6.416666666666667,5.5,11.649122807017545,8.0,0,12.07843137254902,0,0,12.270833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,0,0,0.0,0.0,0.423728813559322,0.3050847457627119,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.423728813559322,0.3050847457627119,0.0,0.0,0.0,1.0,0.3246753246753247,0.7627118644067796,0.7627118644067796,10,5,0.8713105076741444,0.573667711598746,1.1691867969758436,0.47692307692307695,0.10619469026548672,2.1069651741293534,16,0.7419354838709677,0.875,2
1413,577,836,452,48,404,22,0,0,0,308,42,266,16.48955223880597,8.329289428076256,4.4413875598086126,0,0,0,3.0,0,3.0,3.6666666666666665,10.333333333333334,3.0,3.6,8.166666666666666,3.1666666666666665,10.577011494252874,7.9818181818181815,6.710526315789474,0,0,0,3,0,3,5,15,4,6,15,5,36,22,18,7.533333333333333,7.823943661971831,6.555555555555555,5.112612612612613,3.6312217194570136,4.2272727272727275,5.403065134099617,3.0,3.193798449612402,4.496052631578947,0,0,8.466666666666667,7.823943661971831,6.555555555555555,18.585585585585587,6.262443438914027,7.454545454545454,16.95632183908046,7.0,7.5813953488372094,15.031578947368422,0,0,988,471,331,976,323,120,940,259,15,935,201,10,16.74493927125506,9.67728237791932,6.610271903323262,16.87704918032787,11.275541795665635,8.225,17.217021276595744,12.084942084942085,9.8,17.26096256684492,12.975124378109452,10.2,0,0,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,26,378,0,0,0.0,0.0,0.0,0.0752212389380531,0.9247787610619469,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.06435643564356436,0.9356435643564357,0.0,0.0,0.5,0.5789080029917726,0.2344632768361582,0.243879472693032,102,28,0.20774121166791323,0.1431772908366534,0.21941947831342404,0.5813953488372093,0.24746687451286048,9.284722222222221,55,0.8701517706576728,0.8812785388127854,7
626,317,309,577,307,270,30,66,32,34,0,0,0,12.198807157057654,4.006309148264984,3.349514563106796,8.0,0,0,7.666666666666667,4.0,8.0,9.2,3.6666666666666665,5.666666666666667,8.571428571428571,4.2,5.8,11.029689608636978,8.293333333333333,7.384057971014492,8,0,0,11,4,8,18,5,8,20,8,11,32,22,20,2.5400516795865635,3.6875,3.871794871794872,3.5757575757575757,0,2.9,4.37037037037037,0,0,3.125,0,0,12.576227390180879,3.6875,3.871794871794872,13.272727272727273,0,4.8,13.555555555555555,0,0,16.5,0,0,470,102,77,422,19,15,378,16,8,355,9,3,12.87659574468085,6.166666666666667,6.246753246753247,13.654028436018958,9.473684210526315,8.8,14.312169312169312,9.75,9.5,14.656338028169014,10.333333333333334,10.333333333333334,0,0,0,0,0,0,0,0,3,37,235,1,6,0,3,8,34,47,48,35,0,0.005199306759098787,0.019064124783362217,0.12305025996533796,0.48873483535528595,0.08492201039861352,0.07105719237435008,0.0,0.0,0.009771986970684038,0.12052117263843648,0.7654723127035831,0.003257328990228013,0.019543973941368076,0.0,0.011111111111111112,0.02962962962962963,0.1259259259259259,0.17407407407407408,0.17777777777777778,0.12962962962962962,0.0,0.5,0.4886164623467601,0.29327902240325865,0.06313645621181263,52,15,0.30366003669418734,0.1788702928870293,0.30060065334816,0.4978540772532189,0.2328767123287671,6.6395348837209305,39,0.7307692307692307,0.9074074074074074,6
464,178,286,312,96,216,18,0,0,0,94,32,62,12.735099337748345,3.949438202247191,2.867132867132867,0,0,0,3.0,4.0,0,3.1666666666666665,7.666666666666667,3.6666666666666665,4.666666666666667,6.6,3.1666666666666665,10.241379310344827,6.40952380952381,5.808333333333334,0,0,0,3,4,0,5,11,5,10,13,5,29,17,15,2.25,3.871794871794872,3.7941176470588234,3.695876288659794,3.0,3.5,3.7666666666666657,3.3333333333333335,0,3.4375,0,0,10.85,3.871794871794872,3.7941176470588234,13.030927835051546,5.0,6.0,14.5,8.0,0,15.75,0,0,285,57,40,279,20,12,267,8,2,257,8,0,13.326315789473684,6.9298245614035086,6.425,13.483870967741936,9.4,8.166666666666666,13.730337078651685,11.5,9.0,13.914396887159533,11.5,0,0,0,0,0,0,0,0,0,0,14,74,8,0,0,0,0,12,80,116,0,0,0.0,0.0,0.08333333333333333,0.4935897435897436,0.3974358974358974,0.0,0.0,0.0,0.0,0.14583333333333334,0.7708333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555,0.37037037037037035,0.5370370370370371,0.0,0.0,0.5,0.5086206896551724,0.304635761589404,0.24503311258278146,41,18,0.30387931034482785,0.23720930232558138,0.29334225393993457,0.512,0.3108974358974359,6.4444444444444455,29,0.953125,1.0,5
971,638,333,840,637,203,17,0,0,0,90,90,0,12.430124223602485,5.277429467084639,4.282282282282282,0,0,0,0,0,0,3.6666666666666665,2.0,5.0,3.4,3.6666666666666665,4.333333333333333,9.398268398268398,6.89010989010989,5.2,0,0,0,0,0,0,5,2,5,6,5,6,25,17,11,3.5736196319018405,8.0,7.937984496124031,5.652654867256637,0,3.5,0,0,0,4.0,0,0,9.86196319018405,8.0,7.937984496124031,16.942477876106196,0,6.0,0,0,0,29.0,0,0,611,322,134,514,138,93,464,88,38,438,88,22,12.918166939443536,7.366459627329193,7.902985074626866,14.186770428015564,9.91304347826087,8.75268817204301,14.85344827586207,11.0,9.842105263157896,15.200913242009133,11.0,10.454545454545455,0,0,0,0,0,0,0,0,1,0,636,0,0,0,0,32,14,148,0,0,0,0.0,0.039285714285714285,0.016666666666666666,0.9333333333333333,0.0,0.0,0.0,0.0,0.0015698587127158557,0.0,0.9984301412872841,0.0,0.0,0.0,0.0,0.15763546798029557,0.06896551724137931,0.729064039408867,0.0,0.0,0.0,0.5,0.916219119226638,0.4514705882352941,0.011764705882352941,28,9,0.3882921589688566,0.30093457943925234,0.4484626674695168,0.5169491525423728,0.16443594646271512,4.789094650205762,30,0.9339622641509434,0.6176470588235294,4
111,36,75,75,0,75,3,24,0,24,0,0,0,6.931034482758621,4.861111111111111,2.24,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.3333333333333335,4.621212121212121,0,4.621212121212121,0,0,0,0,0,0,2,0,2,3,0,3,10,0,10,0,5.0,0,5.333333333333333,3.0,0,3.9761904761904754,0,0,0,0,0,0,5.0,0,9.666666666666666,5.0,0,9.928571428571429,0,0,0,0,0,56,27,2,54,4,1,30,1,1,26,1,1,9.642857142857142,5.7407407407407405,8.5,9.74074074074074,8.5,10.0,11.133333333333333,10.0,10.0,11.461538461538462,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,14,0,0,0.0,0.0,0.24,0.38666666666666666,0.18666666666666668,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.24,0.38666666666666666,0.18666666666666668,0.0,0.0,0.5,0.27472527472527475,0.42168674698795183,0.3614457831325301,16,5,0.6634615384615384,0.4982142857142857,0.8609492481203007,0.48148148148148145,0.04878048780487805,2.5277777777777777,19,0.8888888888888888,0.8235294117647058,0
134,45,89,89,2,87,17,0,0,0,0,0,0,6.293577981651376,3.4444444444444446,2.3146067415730336,0,0,0,0,0,0,2.0,0,2.0,2.0,0,2.0,6.824175824175824,5.0,6.358974358974359,0,0,0,0,0,0,2,0,2,2,0,2,17,5,15,3.0,3.0,3.0,3.6746031746031744,3.5,0,0,0,0,3.5,0,0,3.0,3.0,3.0,7.682539682539683,6.0,0,0,0,0,11.0,0,0,66,5,1,35,3,1,21,3,1,18,2,1,8.757575757575758,8.2,13.0,11.028571428571428,10.0,13.0,13.047619047619047,10.0,13.0,13.722222222222221,10.5,13.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,8,61,10,0,0,0,0.033707865168539325,0.0898876404494382,0.6966292134831461,0.11235955056179775,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.022988505747126436,0.09195402298850575,0.7011494252873564,0.11494252873563218,0.0,0.0,0.0,1.0,0.5075757575757576,0.32432432432432434,0.18018018018018017,22,11,0.7613636363636364,0.5849056603773585,1.044661733615222,0.4482758620689655,0.06741573033707865,2.0625,25,0.6122448979591837,0.9230769230769231,3
195,81,114,141,43,98,4,20,3,17,0,0,0,8.633333333333333,3.9012345679012346,2.4035087719298245,0,0,0,5.0,0,0,5.0,0,2.0,3.6666666666666665,4.0,2.3333333333333335,8.122529644268775,5.772727272727273,5.153846153846154,0,0,0,5,0,0,5,0,2,6,4,3,21,14,12,4.857142857142857,3.4473684210526314,4.4,4.2727272727272725,0,3.5,3.7948717948717947,0,0,0,0,0,7.26984126984127,3.4473684210526314,4.4,10.227272727272727,0,6.0,10.076923076923077,0,0,0,0,0,110,39,13,77,3,1,56,3,0,51,1,0,9.1,5.794871794871795,5.3076923076923075,10.467532467532468,9.666666666666666,8.0,11.392857142857142,9.666666666666666,0,11.627450980392156,11.0,0,0,0,0,0,0,0,0,0,1,20,22,0,0,0,0,1,3,48,35,0,0,0.0,0.014184397163120567,0.16312056737588654,0.49645390070921985,0.24822695035460993,0.0,0.0,0.0,0.023255813953488372,0.46511627906976744,0.5116279069767442,0.0,0.0,0.0,0.0,0.01020408163265306,0.030612244897959183,0.4897959183673469,0.35714285714285715,0.0,0.0,0.5,0.5794871794871795,0.25,0.2,36,14,0.28717948717948716,0.23109243697478993,0.2913440265486726,0.5042016806722689,0.06,6.964285714285714,28,0.7301587301587301,0.967741935483871,6
1772,638,1134,1377,258,1119,2,305,45,260,0,0,0,12.021951219512195,7.868338557993731,2.3606701940035273,2.0,0,2.0,3.0,5.666666666666667,3.0,3.6,9.166666666666666,3.1666666666666665,4.75,9.133333333333333,4.809523809523809,12.226950354609928,9.330049261083742,8.29233870967742,2,0,2,4,8,4,6,16,5,11,20,11,35,25,22,2.371739130434783,4.238095238095238,4.866666666666666,3.7938931297709924,3.3720238095238093,0,3.8560606060606095,2.833333333333333,0,4.041666666666667,0,0,13.306521739130435,4.238095238095238,4.866666666666666,12.549618320610687,5.744047619047619,0,11.503787878787879,6.5,0,13.166666666666666,0,0,1126,538,61,1022,340,9,919,211,6,854,180,3,12.931616341030196,8.802973977695167,6.262295081967213,13.629158512720156,10.43235294117647,10.11111111111111,14.260065288356909,11.919431279620854,11.166666666666666,14.660421545667447,12.422222222222222,13.333333333333334,0,0,0,0,0,0,0,0,1,118,101,26,6,0,0,16,43,315,476,142,0,0.0,0.012345679012345678,0.11692084241103849,0.3021060275962237,0.364560639070443,0.1074800290486565,0.0,0.0,0.003875968992248062,0.4573643410852713,0.39147286821705424,0.10077519379844961,0.023255813953488372,0.0,0.0,0.014298480786416443,0.03842716711349419,0.28150134048257375,0.4253798033958892,0.12689901697944594,0.0,0.5,0.33155397390272834,0.17405857740585773,0.1916317991631799,186,36,0.40085631672597866,0.31560657118786856,0.3816569832194832,0.49416609471516815,0.2971246006389776,4.47808764940239,53,0.8746666666666667,0.9923664122137404,7
219,93,126,186,65,121,16,9,2,7,22,8,14,4.5,2.6881720430107525,2.6746031746031744,0,0,0,4.0,0,2.0,3.0,3.0,3.0,5.6,5.666666666666667,3.666666666666666,7.252964426877469,5.393939393939394,7.466666666666666,0,0,0,4,0,2,4,3,4,11,8,6,19,12,19,4.547169811320755,3.347826086956522,0,3.5652173913043477,3.2,4.1,3.9166666666666674,0,0,0,0,0,4.547169811320755,3.347826086956522,0,6.130434782608695,5.4,7.2,9.75,0,0,0,0,0,66,15,21,19,3,5,14,1,3,10,1,3,6.909090909090909,6.2,6.666666666666667,9.631578947368421,9.0,9.6,10.214285714285714,11.0,10.666666666666666,10.7,11.0,10.666666666666666,0,0,0,0,0,0,0,0,0,22,37,0,0,0,0,0,33,78,2,0,0,0.0,0.0,0.2956989247311828,0.6182795698924731,0.010752688172043012,0.0,0.0,0.0,0.0,0.3384615384615385,0.5692307692307692,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.6446280991735537,0.01652892561983471,0.0,0.0,0.5,0.5799086757990868,0.37857142857142856,0.19285714285714287,36,13,0.26826484018264823,0.24280575539568344,0.38771739130434785,0.4225352112676056,0.3244274809160305,6.3875,23,0.75,0.7391304347826086,4
531,240,291,406,177,229,9,298,114,184,0,0,0,12.048346055979644,7.091666666666667,3.2852233676975944,0,0,0,2.0,5.0,0,3.333333333333333,5.666666666666667,2.0,9.666666666666666,4.833333333333333,3.0,9.88669950738916,6.758169934640524,5.808333333333333,0,0,0,2,5,0,5,8,2,19,8,4,25,16,14,2.122905027932961,3.086206896551724,4.338709677419355,4.212230215827338,2.5,0,4.0,0,0,0,0,0,13.564245810055866,3.086206896551724,4.338709677419355,10.057553956834532,4.0,0,10.0,0,0,0,0,0,366,156,57,337,145,16,304,113,13,262,105,1,12.806010928961749,9.705128205128204,6.43859649122807,13.347181008902076,10.006896551724138,8.9375,13.927631578947368,10.575221238938052,9.153846153846153,14.717557251908397,10.695238095238095,11.0,0,0,0,0,0,0,0,0,4,123,8,0,0,0,0,32,101,91,2,0,0,0.0,0.08866995073891626,0.5517241379310345,0.2438423645320197,0.0049261083743842365,0.0,0.0,0.0,0.022598870056497175,0.6949152542372882,0.04519774011299435,0.0,0.0,0.0,0.0,0.13973799126637554,0.4410480349344978,0.39737991266375544,0.008733624454148471,0.0,0.0,1.0,0.5981132075471698,0.32908163265306123,0.11479591836734694,47,14,0.3908805031446546,0.2971014492753623,0.5581442766621785,0.48502994011976047,0.4106060606060606,4.529914529914531,31,0.8111888111888111,0.8591549295774648,5
94,43,51,73,22,51,4,21,10,11,0,0,0,9.779661016949152,5.046511627906977,1.9607843137254901,0,0,0,5.0,0,0,7.0,0,5.0,5.833333333333334,2.0,3.6666666666666665,8.708333333333332,5.666666666666667,4.666666666666667,0,0,0,5,0,0,10,0,5,10,2,5,23,11,10,4.67741935483871,4.9411764705882355,0,4.15,3.75,0,5.666666666666667,0,0,0,0,0,8.580645161290322,4.9411764705882355,0,12.8,6.5,0,15.0,0,0,0,0,0,51,20,1,39,11,1,33,10,0,31,9,0,11.03921568627451,8.15,8.0,12.717948717948717,10.181818181818182,8.0,13.575757575757576,10.4,0,13.870967741935484,10.555555555555555,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,4,31,15,0,0,0.0,0.0,0.0821917808219178,0.6986301369863014,0.2054794520547945,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.6078431372549019,0.29411764705882354,0.0,0.0,0.5,0.6206896551724138,0.3103448275862069,0.06896551724137931,20,8,0.8374384236453201,0.7142857142857144,0.5398351648351649,0.5076923076923077,0.07272727272727272,2.03,23,1.0,0.9166666666666666,3
74,31,43,59,16,43,16,0,0,0,2,1,1,11.82,4.838709677419355,1.930232558139535,0,0,0,0,0,0,12.0,0,0,9.0,0,2.0,8.752380952380953,3.8,4.133333333333334,0,0,0,0,0,0,12,0,0,13,0,2,20,6,9,1.7142857142857142,3.0,0,4.111111111111111,0,0,0,0,0,0,0,0,13.714285714285714,3.0,0,11.592592592592593,0,0,0,0,0,0,0,0,47,26,0,46,2,0,45,2,0,42,0,0,12.53191489361702,5.3076923076923075,0,12.652173913043478,9.0,0,12.755555555555556,9.0,0,13.023809523809524,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,7,30,0,0,0,0,0.01694915254237288,0.3728813559322034,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.16279069767441862,0.6976744186046512,0.0,0.0,0.0,0.0,2.0,0.4931506849315068,0.43137254901960786,0.0392156862745098,19,9,0.49315068493150693,0.3630952380952381,0.6986062717770034,0.5084745762711864,0.17045454545454544,3.8134328358208958,21,0.5666666666666667,0.6666666666666666,0
1082,485,597,1082,485,597,4,310,122,188,0,0,0,7.901985111662531,3.9257731958762885,3.1976549413735342,0,0,0,8.0,0,0,5.666666666666667,2.0,2.0,4.6,2.3333333333333335,3.333333333333333,9.1247311827957,6.461988304093566,6.6380952380952385,0,0,0,8,0,0,8,2,2,8,3,5,26,17,17,4.425619834710743,0,0,0,0,0,0,0,0,0,0,0,8.285123966942148,0,0,0,0,0,0,0,0,0,0,0,640,174,131,434,37,22,292,26,1,253,22,1,9.228125,6.660919540229885,6.0534351145038165,10.808755760368664,10.027027027027026,8.090909090909092,12.174657534246576,10.884615384615385,10.0,12.66403162055336,11.227272727272727,10.0,0,0,0,0,0,0,0,0,19,115,83,206,0,0,0,4,80,181,290,0,0,0.0,0.021256931608133085,0.18022181146025879,0.24399260628465805,0.4584103512014787,0.0,0.0,0.0,0.03917525773195876,0.23711340206185566,0.1711340206185567,0.4247422680412371,0.0,0.0,0.0,0.006700167504187605,0.13400335008375208,0.30318257956448913,0.48576214405360135,0.0,0.0,0.25,0.43888354186718,0.2903225806451613,0.0,39,7,0.43292829643888353,0.29573754789272033,0.36808988732266895,0.5146579804560261,0.0712223291626564,4.44017094017094,31,0.503125,0.9358974358974359,5
531,372,159,445,368,77,4,76,58,18,0,0,0,11.750582750582751,5.158602150537634,3.9056603773584904,0,0,0,0,0,0,5.0,0,5.0,6.333333333333333,5.0,4.333333333333333,8.921568627450979,5.1818181818181825,3.9523809523809526,0,0,0,0,0,0,5,0,5,9,5,6,22,12,8,2.1196581196581197,3.0,3.9655172413793105,4.063106796116505,0,3.3365384615384617,3.4049079754601212,0,2.6666666666666665,3.375,0,0,13.05982905982906,3.0,3.9655172413793105,10.427184466019417,0,5.673076923076923,12.9079754601227,0,6.0,16.0,0,0,425,298,50,330,31,9,309,9,3,296,5,3,11.847058823529412,5.657718120805369,6.66,13.484848484848484,8.516129032258064,9.333333333333334,13.857605177993527,9.777777777777779,12.0,14.070945945945946,10.4,12.0,0,0,0,0,0,0,0,0,1,18,348,0,0,0,0,0,12,12,0,0,0,0.0,0.0022471910112359553,0.06741573033707865,0.8089887640449438,0.0,0.0,0.0,0.0,0.002717391304347826,0.04891304347826087,0.9456521739130435,0.0,0.0,0.0,0.0,0.0,0.15584415584415584,0.15584415584415584,0.0,0.0,0.0,0.5,0.6844106463878327,0.3548387096774194,0.3548387096774194,30,13,0.4482889733840334,0.29299065420560744,0.5251493050050208,0.49190283400809715,0.03328290468986384,4.135220125786164,21,0.7222222222222222,0.5655172413793104,5
79,23,56,56,0,56,17,0,0,0,0,0,0,10.625,5.043478260869565,2.4464285714285716,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.3333333333333335,4.238095238095238,0,4.238095238095238,0,0,0,0,0,0,2,0,2,3,0,3,9,0,9,0,5.0,0,5.833333333333333,3.1578947368421053,0,4.260000000000001,0,0,0,0,0,0,5.0,0,10.666666666666666,5.315789473684211,0,10.78,0,0,0,0,0,55,15,7,55,4,0,48,0,0,40,0,0,10.818181818181818,6.4,5.285714285714286,10.818181818181818,8.0,0,11.229166666666666,0,0,11.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,33,6,0,0,0,0.08928571428571429,0.21428571428571427,0.5892857142857143,0.10714285714285714,0.0,0.0,0.0,0,0,0,0,0,0,0,0.08928571428571429,0.21428571428571427,0.5892857142857143,0.10714285714285714,0.0,0.0,0.0,1.0,0.4177215189873418,0.6607142857142857,0.6607142857142857,8,6,0.6751054852320677,0.4606060606060606,1.093939393939394,0.4782608695652174,0.0,2.9625000000000004,15,0.9655172413793104,0.7894736842105263,3
182,88,94,148,88,60,21,0,0,0,73,48,25,7.36036036036036,3.022727272727273,4.212765957446808,0,0,0,2.0,0,3.0,2.666666666666667,2.0,3.0,3.3333333333333335,3.0,3.8,7.883190883190884,6.504761904761906,4.911764705882353,0,0,0,2,0,3,4,2,4,6,4,7,26,19,12,5.0,0,5.266666666666667,5.3,0,4.5,4.0,0,0,0,0,0,6.870967741935484,0,5.266666666666667,9.6,0,8.0,10.0,0,0,0,0,0,87,15,40,52,7,8,41,7,4,25,7,0,8.758620689655173,8.666666666666666,6.35,10.634615384615385,12.142857142857142,8.5,11.341463414634147,12.142857142857142,9.0,12.84,12.142857142857142,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0,0,2,24,28,1,0,0,0.0,0.05405405405405406,0.7162162162162162,0.1891891891891892,0.006756756756756757,0.0,0.0,0.0,0.06818181818181818,0.9318181818181818,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.4,0.4666666666666667,0.016666666666666666,0.0,0.0,1.0,0.7582417582417582,0.22522522522522523,0.0990990990990991,51,12,0.5901098901098885,0.5290909090909091,0.5887652947719688,0.46357615894039733,0.39545454545454545,3.0033003300330035,30,0.8809523809523809,1.0,4
49,0,49,49,0,49,1,0,0,0,0,0,0,2.0408163265306123,0,2.0408163265306123,0,0,0,0,0,0,4.0,0,4.0,4.333333333333333,0,4.333333333333333,4.0,0,4.0,0,0,0,0,0,0,4,0,4,6,0,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0.0,0.0,0.1836734693877551,0.5510204081632653,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1836734693877551,0.5510204081632653,0.0,0.0,0.0,0.5,0.5625,1.0,0.0,7,1,0.5,0.4787234042553192,0.4787234042553192,0.38235294117647056,0.0,2.0,8,0.8571428571428571,0.9166666666666666,0
240,80,160,176,16,160,1,0,0,0,0,0,0,8.81875,3.9125,2.3,0,0,0,0,0,0,3.0,0,3.0,3.6666666666666665,0,3.0,5.872727272727272,0,4.866666666666666,0,0,0,0,0,0,3,0,3,5,0,3,15,0,11,1.0,3.96875,0,4.620689655172414,0,0,0,0,0,0,0,0,10.0,3.96875,0,9.241379310344827,0,0,0,0,0,0,0,0,143,47,3,111,0,3,89,0,0,85,0,0,9.587412587412587,5.0,8.0,10.63963963963964,0,8.0,11.292134831460674,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,42,96,0,0,0,0,0.022727272727272728,0.23863636363636365,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.025,0.2625,0.6,0.0,0.0,0.0,0.0,1.0,0.33980582524271846,0.2631578947368421,0.3026315789473684,11,7,0.60025327142254,0.4662349676225717,1.233117483811286,0.4744525547445255,0.0,3.084635416666667,14,1.0,0.7307692307692307,2
115,44,71,72,21,51,16,2,1,1,12,6,6,8.36,3.772727272727273,2.436619718309859,0,0,0,0,0,0,2.0,2.0,0,2.3333333333333335,2.0,2.0,6.866666666666668,5.761904761904762,3.7777777777777777,0,0,0,0,0,0,2,2,0,3,2,2,20,12,9,4.7272727272727275,3.466666666666667,3.55,4.340425531914893,3.3125,0,4.0,0,0,3.7083333333333335,0,0,8.181818181818182,3.466666666666667,3.55,7.9361702127659575,5.625,0,10.0,0,0,11.833333333333334,0,0,74,14,6,45,3,0,29,2,0,25,2,0,8.472972972972974,6.5,5.0,9.955555555555556,10.0,0,11.03448275862069,11.0,0,11.36,11.0,0,0,0,0,0,0,0,0,0,6,9,2,1,0,0,1,0,16,10,11,0,0,0.013888888888888888,0.08333333333333333,0.3472222222222222,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0196078431372549,0.0,0.3137254901960784,0.19607843137254902,0.21568627450980393,0.0,0.0,1.0,0.3826086956521739,0.4,0.4,20,12,0.6678260869565218,0.5108108108108108,0.6277076411960132,0.45121951219512196,0.012048192771084338,2.860696517412935,19,0.6956521739130435,0.9166666666666666,2
